Shape,Area,MainArea,Age,TopSchool,Parking,Balcony,LowStruct,DisTrict,Money,Room,LivingRoom,Bathroom,Floor_min,Floor_max
電梯大樓,62.98,28.12,4.0,0.0,1.0,0.0,0.0,鼓山區,2880.0,4.0,2.0,2.0,13,23
電梯大樓,35.15,25.51,44.0,0.0,0.0,1.0,1.0,三民區,898.0,3.0,2.0,2.0,4,12
別墅,50.98,46.58,2.0,0.0,0.0,0.0,0.0,岡山區,2380.0,4.0,2.0,3.0,All,3
電梯大樓,40.26,28.64,28.0,1.0,0.0,0.0,1.0,苓雅區,1058.0,3.0,2.0,2.0,11,12
電梯大樓,40.85,30.71,30.0,0.0,0.0,1.0,1.0,楠梓區,788.0,5.0,1.0,2.0,7,16
電梯大樓,27.36,20.08,31.0,0.0,0.0,1.0,0.0,楠梓區,698.0,3.0,2.0,2.0,7,13
電梯大樓,133.13,70.43,9.0,1.0,1.0,1.0,0.0,左營區,3960.0,4.0,3.0,3.0,4,35
電梯大樓,42.2,16.5,3.0,1.0,1.0,0.0,0.0,左營區,1850.0,2.0,2.0,1.0,8,20
電梯大樓,53.04,25.52,8.0,1.0,1.0,1.0,0.0,鼓山區,2388.0,3.0,2.0,2.0,7,15
電梯大樓,83.6,46.42,11.0,1.0,1.0,1.0,0.0,鼓山區,3280.0,3.0,2.0,3.0,14,26
電梯大樓,34.93,24.75,35.0,0.0,0.0,1.0,1.0,三民區,698.0,3.0,2.0,2.0,7,7
電梯大樓,62.44,34.12,26.0,0.0,1.0,0.0,0.0,三民區,1360.0,4.0,2.0,2.0,12,14
電梯大樓,41.22,26.27,35.0,0.0,0.0,0.0,0.0,新興區,888.0,3.0,2.0,2.0,3,12
電梯大樓,17.46,9.87,1.0,0.0,0.0,0.0,0.0,苓雅區,808.0,1.0,1.0,1.0,7,15
別墅,53.0,45.6,10.0,0.0,1.0,1.0,0.0,楠梓區,1880.0,5.0,2.0,4.0,All,4
電梯大樓,48.66,23.89,8.0,0.0,1.0,1.0,0.0,左營區,1498.0,3.0,2.0,2.0,8,15
電梯大樓,30.34,13.4,2.0,0.0,1.0,1.0,0.0,左營區,1188.0,2.0,1.0,1.0,8,15
電梯大樓,43.86,23.63,27.0,0.0,1.0,1.0,0.0,左營區,1468.0,3.0,2.0,2.0,11,19
電梯大樓,44.0,20.73,2.0,0.0,1.0,1.0,0.0,三民區,1698.0,2.0,2.0,2.0,2,15
別墅,59.46,50.04,28.0,0.0,0.0,1.0,1.0,大社區,1668.0,5.0,2.0,4.0,All,4
電梯大樓,63.49,33.2,6.0,0.0,1.0,1.0,0.0,仁武區,1968.0,4.0,2.0,2.0,2,14
別墅,144.28,120.46,16.0,0.0,0.0,1.0,1.0,前鎮區,6380.0,5.0,5.0,5.0,All,5
電梯大樓,40.62,23.79,17.0,0.0,1.0,1.0,0.0,左營區,1138.0,3.0,2.0,2.0,11,15
電梯大樓,41.59,20.3,9.0,0.0,1.0,1.0,0.0,左營區,1757.0,3.0,2.0,2.0,11,24
電梯大樓,73.92,34.36,20.0,0.0,1.0,0.0,0.0,鼓山區,2888.0,4.0,2.0,2.0,22,23
電梯大樓,57.21,27.61,16.0,0.0,1.0,1.0,0.0,鼓山區,2350.0,2.0,2.0,1.0,15,15
電梯大樓,39.94,18.6,19.0,0.0,1.0,1.0,1.0,鼓山區,1498.0,2.0,2.0,1.0,13,14
電梯大樓,66.88,35.61,8.0,0.0,1.0,1.0,0.0,鼓山區,2688.0,3.0,2.0,2.0,3,24
電梯大樓,101.32,51.23,11.0,0.0,1.0,1.0,0.0,鼓山區,4630.0,4.0,2.0,3.0,7,27
電梯大樓,53.27,27.26,9.0,0.0,1.0,1.0,0.0,鼓山區,2368.0,3.0,2.0,2.0,7,15
電梯大樓,55.43,27.07,6.0,0.0,1.0,1.0,0.0,鼓山區,2228.0,3.0,2.0,2.0,10,24
電梯大樓,46.91,19.65,1.0,0.0,1.0,1.0,0.0,三民區,1788.0,3.0,2.0,2.0,20,24
電梯大樓,59.35,31.65,17.0,0.0,1.0,1.0,0.0,三民區,1980.0,4.0,2.0,2.0,7,15
電梯大樓,59.35,31.65,17.0,0.0,1.0,1.0,0.0,三民區,1980.0,4.0,2.0,2.0,7,15
電梯大樓,31.09,14.25,2.0,0.0,0.0,0.0,0.0,三民區,1058.0,2.0,2.0,2.0,7,15
電梯大樓,46.91,19.65,1.0,0.0,1.0,1.0,0.0,三民區,1788.0,3.0,2.0,2.0,20,24
電梯大樓,45.84,19.14,2.0,0.0,1.0,1.0,0.0,三民區,1780.0,3.0,2.0,2.0,12,15
電梯大樓,36.76,26.25,29.0,0.0,0.0,1.0,1.0,岡山區,808.0,3.0,2.0,2.0,9,11
電梯大樓,29.43,19.06,0.5,0.0,1.0,1.0,1.0,橋頭區,1198.0,3.0,2.0,2.0,2,6
電梯大樓,20.43,15.54,0.5833333333333334,0.0,0.0,1.0,1.0,橋頭區,728.0,2.0,1.0,2.0,2,6
電梯大樓,26.78,18.72,20.0,0.0,0.0,1.0,1.0,橋頭區,768.0,3.0,2.0,2.0,6,9
電梯大樓,58.58,27.44,13.0,0.0,1.0,0.0,0.0,苓雅區,1998.0,4.0,2.0,2.0,5,15
電梯大樓,54.71,27.67,10.0,1.0,1.0,1.0,0.0,鳳山區,2380.0,3.0,2.0,2.0,10,15
電梯大樓,47.9,24.44,8.0,0.0,1.0,1.0,0.0,楠梓區,1458.0,3.0,2.0,2.0,17,23
電梯大樓,23.97,16.0,4.0,0.0,1.0,1.0,0.0,楠梓區,738.0,2.0,2.0,1.0,2,15
透天厝,58.94,53.84,0.1666666666666666,0.0,0.0,1.0,0.0,楠梓區,2580.0,5.0,2.0,5.0,All,5
電梯大樓,42.52,22.18,5.0,0.0,1.0,0.0,0.0,楠梓區,1498.0,3.0,2.0,2.0,3,14
電梯大樓,24.67,13.72,15.0,0.0,0.0,0.0,0.0,楠梓區,738.0,2.0,1.0,1.0,2,15
電梯大樓,32.44,22.64,30.0,0.0,0.0,0.0,0.0,楠梓區,988.0,3.0,2.0,2.0,5,6
電梯大樓,41.85,18.42,6.0,0.0,0.0,0.0,0.0,楠梓區,1298.0,3.0,2.0,2.0,12,15
電梯大樓,53.94,30.51,13.0,0.0,0.0,1.0,0.0,左營區,1380.0,3.0,2.0,2.0,4,14
電梯大樓,49.61,25.04,23.0,1.0,1.0,0.0,0.0,左營區,1598.0,3.0,2.0,2.0,17,26
電梯大樓,75.05,38.35,4.0,1.0,1.0,1.0,0.0,左營區,2980.0,4.0,2.0,2.0,19,24
電梯大樓,29.92,19.88,27.0,0.0,0.0,1.0,1.0,左營區,838.0,3.0,2.0,2.0,10,10
電梯大樓,25.49,16.54,18.0,1.0,0.0,1.0,1.0,鼓山區,968.0,2.0,2.0,1.0,3,14
電梯大樓,62.98,28.12,4.0,0.0,1.0,0.0,0.0,鼓山區,2880.0,4.0,2.0,2.0,13,23
電梯大樓,39.18,17.02,0.25,0.0,0.0,0.0,0.0,鼓山區,1680.0,3.0,2.0,2.0,20,24
電梯大樓,35.66,27.84,30.0,0.0,0.0,0.0,1.0,三民區,700.0,4.0,2.0,2.0,4,12
電梯大樓,39.2,21.63,26.0,0.0,0.0,0.0,0.0,大寮區,800.0,3.0,2.0,2.0,16,17
電梯大樓,62.42,35.07,17.0,0.0,1.0,1.0,0.0,岡山區,1388.0,4.0,2.0,2.0,9,12
透天厝,38.33,35.84,38.0,0.0,0.0,0.0,0.0,苓雅區,1320.0,4.0,2.0,3.0,All,3
電梯大樓,35.79,14.31,1.0,0.0,0.0,0.0,0.0,苓雅區,1158.0,2.0,2.0,1.0,2,15
電梯大樓,44.05,21.58,5.0,0.0,1.0,1.0,1.0,前鎮區,1680.0,3.0,2.0,2.0,14,15
透天厝,80.93,74.96,8.0,0.0,0.0,1.0,0.0,鳳山區,2880.0,4.0,2.0,4.0,All,4
透天厝,54.17,54.17,0.1666666666666666,0.0,1.0,1.0,0.0,楠梓區,2580.0,5.0,2.0,5.0,All,5
電梯大樓,47.83,22.64,9.0,0.0,1.0,0.0,0.0,楠梓區,1258.0,3.0,2.0,2.0,11,15
公寓,31.57,13.56,7.0,0.0,1.0,0.0,0.0,楠梓區,868.0,2.0,2.0,1.0,5,15
電梯大樓,41.56,20.8,9.0,0.0,1.0,0.0,0.0,楠梓區,1238.0,3.0,2.0,2.0,9,15
電梯大樓,39.18,17.02,0.5,0.0,1.0,1.0,0.0,鼓山區,1930.0,2.0,2.0,2.0,12,24
電梯大樓,50.24,23.64,0.1666666666666666,0.0,1.0,1.0,1.0,三民區,2188.0,3.0,2.0,2.0,26,27
電梯大樓,62.54,33.86,18.0,0.0,1.0,1.0,1.0,三民區,1980.0,4.0,2.0,2.0,2,15
電梯大樓,77.06,40.5,6.0,0.0,1.0,1.0,0.0,前金區,2798.0,3.0,2.0,2.0,11,15
電梯大樓,24.6,13.84,12.0,0.0,0.0,1.0,0.0,前金區,888.0,2.0,2.0,1.0,11,15
電梯大樓,77.07,40.57,6.0,1.0,1.0,0.0,0.0,前金區,2798.0,4.0,2.0,2.0,11,15
透天厝,50.97,46.57,2.0,0.0,0.0,0.0,0.0,岡山區,2380.0,4.0,2.0,3.0,All,3
電梯大樓,62.42,35.08,17.0,0.0,1.0,1.0,0.0,岡山區,1388.0,4.0,2.0,2.0,9,12
電梯大樓,71.71,35.43,6.0,0.0,1.0,1.0,0.0,橋頭區,2760.0,4.0,2.0,2.0,6,24
公寓,28.58,22.01,40.0,0.0,0.0,1.0,1.0,前鎮區,498.0,3.0,2.0,2.0,5,5
電梯大樓,26.43,14.46,0.1666666666666666,0.0,1.0,1.0,0.0,前鎮區,928.0,2.0,2.0,2.0,2,15
電梯大樓,11.39,6.63,28.0,0.0,0.0,1.0,0.0,前鎮區,358.0,1.0,1.0,1.0,16,21
電梯大樓,27.98,14.57,17.0,0.0,1.0,1.0,0.0,左營區,928.0,2.0,2.0,1.0,11,15
電梯大樓,39.94,18.75,19.0,0.0,1.0,1.0,1.0,鼓山區,1498.0,2.0,2.0,1.0,13,14
電梯大樓,40.46,20.89,0.5833333333333334,0.0,1.0,1.0,0.0,三民區,1650.0,3.0,2.0,2.0,9,18
電梯大樓,86.44,50.57,28.0,0.0,1.0,1.0,1.0,鳥松區,1650.0,4.0,2.0,3.0,All,10
電梯大樓,46.22,22.87,6.0,0.0,1.0,0.0,0.0,楠梓區,1398.0,3.0,2.0,2.0,10,15
電梯大樓,5.16,5.16,44.0,0.0,0.0,1.0,0.0,新興區,188.0,1.0,1.0,1.0,12,12
電梯大樓,52.55,28.96,17.0,1.0,1.0,0.0,0.0,岡山區,1088.0,3.0,2.0,2.0,2,13
電梯大樓,98.96,44.05,5.0,0.0,1.0,1.0,0.0,橋頭區,2968.0,5.0,2.0,3.0,9,24
電梯大樓,57.8,23.03,8.0,0.0,1.0,0.0,0.0,仁武區,1398.0,3.0,2.0,2.0,9,10
電梯大樓,57.4,38.0,33.0,0.0,0.0,1.0,1.0,苓雅區,968.0,4.0,2.0,2.0,4,19
透天厝,122.1,115.3,2.0,0.0,1.0,1.0,0.0,苓雅區,4980.0,3.0,2.0,5.0,All,5
電梯大樓,38.38,15.49,6.0,0.0,1.0,0.0,0.0,仁武區,1098.0,2.0,2.0,1.0,13,15
電梯大樓,121.29,60.91,10.0,0.0,1.0,1.0,0.0,苓雅區,4980.0,3.0,2.0,4.0,9,41
電梯大樓,92.93,56.18,17.0,0.0,0.0,0.0,0.0,前鎮區,2698.0,5.0,2.0,3.0,15,15
電梯大樓,23.6,13.8,20.0,0.0,0.0,1.0,1.0,前鎮區,798.0,2.0,2.0,2.0,5,5
電梯大樓,242.0,137.0,15.0,0.0,1.0,1.0,0.0,前鎮區,7200.0,5.0,3.0,5.0,12,12
電梯大樓,49.5,25.7,5.0,1.0,1.0,1.0,0.0,前鎮區,2300.0,2.0,2.0,2.0,24,29
電梯大樓,35.1,21.84,29.0,0.0,0.0,1.0,1.0,鳳山區,849.0,3.0,2.0,1.0,13,16
電梯大樓,60.86,30.29,16.0,1.0,1.0,1.0,0.0,鳳山區,1880.0,4.0,2.0,2.0,5,28
電梯大樓,35.39,22.05,26.0,0.0,1.0,1.0,1.0,鳳山區,899.0,3.0,2.0,2.0,17,23
電梯大樓,49.34,24.46,11.0,0.0,1.0,1.0,0.0,鳳山區,1780.0,3.0,2.0,2.0,3,15
電梯大樓,36.9,18.86,1.0,0.0,1.0,1.0,0.0,楠梓區,1268.0,3.0,2.0,2.0,6,13
電梯大樓,37.83,22.96,16.0,0.0,0.0,0.0,0.0,左營區,1038.0,3.0,2.0,2.0,6,15
電梯大樓,27.85,12.8,1.0,0.0,1.0,1.0,0.0,楠梓區,880.0,2.0,1.0,1.0,5,13
電梯大樓,61.57,26.62,3.0,0.0,1.0,1.0,0.0,左營區,2585.0,3.0,2.0,2.0,23,28
電梯大樓,60.19,37.82,31.0,0.0,0.0,0.0,0.0,左營區,1450.0,5.0,3.0,3.0,1,6
電梯大樓,43.59,21.33,11.0,1.0,1.0,1.0,0.0,楠梓區,1328.0,3.0,2.0,2.0,5,15
電梯大樓,32.44,22.64,30.0,0.0,1.0,1.0,1.0,楠梓區,988.0,3.0,2.0,2.0,5,6
電梯大樓,24.67,13.72,15.0,0.0,0.0,0.0,0.0,楠梓區,758.0,2.0,1.0,1.0,2,15
電梯大樓,31.14,16.25,8.0,0.0,1.0,1.0,0.0,楠梓區,1118.0,2.0,2.0,1.0,13,14
電梯大樓,27.44,13.25,1.0,0.0,0.0,0.0,0.0,楠梓區,968.0,2.0,2.0,2.0,14,15
電梯大樓,72.38,36.22,9.0,0.0,1.0,1.0,0.0,鼓山區,2380.0,4.0,2.0,2.0,11,21
電梯大樓,47.44,33.0,34.0,1.0,0.0,1.0,1.0,三民區,858.0,3.0,1.0,2.0,7,12
電梯大樓,67.63,35.57,10.0,0.0,1.0,1.0,0.0,三民區,2380.0,4.0,2.0,2.0,10,15
電梯大樓,46.12,23.75,20.0,0.0,1.0,1.0,0.0,三民區,1800.0,3.0,2.0,2.0,15,31
電梯大樓,50.61,36.34,29.0,0.0,0.0,0.0,0.0,三民區,1090.0,4.0,2.0,2.0,8,24
電梯大樓,49.03,22.65,7.0,1.0,1.0,1.0,0.0,三民區,1880.0,3.0,2.0,2.0,6,15
透天厝,74.85,69.58,6.0,1.0,0.0,0.0,0.0,大社區,2160.0,5.0,2.0,4.0,All,5
透天厝,70.84,67.95,2.0,0.0,0.0,1.0,0.0,大寮區,2180.0,4.0,2.0,4.0,All,4
電梯大樓,46.11,22.21,1.0,1.0,1.0,1.0,0.0,仁武區,1398.0,3.0,2.0,2.0,6,15
透天厝,31.82,31.82,20.0,0.0,0.0,0.0,0.0,苓雅區,1688.0,3.0,3.0,4.0,All,2
電梯大樓,58.58,27.44,13.0,0.0,1.0,0.0,0.0,苓雅區,1998.0,4.0,2.0,2.0,5,15
電梯大樓,43.47,28.01,33.0,0.0,0.0,1.0,1.0,前鎮區,988.0,4.0,2.0,2.0,15,22
電梯大樓,50.57,20.41,3.0,0.0,1.0,1.0,0.0,鳳山區,1598.0,3.0,2.0,2.0,2,25
電梯大樓,41.43,23.63,6.0,0.0,0.0,1.0,0.0,楠梓區,1058.0,3.0,2.0,2.0,15,15
電梯大樓,41.43,23.63,6.0,0.0,0.0,1.0,0.0,楠梓區,1058.0,3.0,2.0,2.0,15,15
電梯大樓,33.32,19.02,10.0,0.0,1.0,0.0,0.0,楠梓區,1088.0,2.0,2.0,1.0,4,15
電梯大樓,27.73,15.52,19.0,0.0,0.0,0.0,0.0,楠梓區,738.0,2.0,2.0,1.0,2,14
電梯大樓,29.51,20.25,34.0,0.0,0.0,0.0,0.0,楠梓區,598.0,2.0,2.0,1.0,4,7
電梯大樓,97.3,45.23,10.0,0.0,1.0,0.0,0.0,三民區,2888.0,1.0,2.0,2.0,8,20
電梯大樓,35.08,23.23,23.0,0.0,0.0,1.0,1.0,三民區,1080.0,3.0,2.0,2.0,14,14
電梯大樓,54.48,38.12,28.0,0.0,1.0,1.0,0.0,大社區,888.0,4.0,2.0,3.0,All,11
電梯大樓,20.3,18.0,43.0,0.0,0.0,0.0,0.0,前金區,488.0,1.0,1.0,1.0,14,16
電梯大樓,121.42,53.72,14.0,0.0,0.0,0.0,0.0,前金區,3498.0,5.0,2.0,3.0,3,15
電梯大樓,47.66,20.32,5.0,0.0,1.0,1.0,0.0,橋頭區,1380.0,3.0,1.0,2.0,4,24
透天厝,57.87,57.87,6.0,1.0,1.0,1.0,0.0,仁武區,2380.0,4.0,2.0,3.0,All,4
電梯大樓,41.03,27.27,26.0,0.0,0.0,1.0,1.0,苓雅區,638.0,3.0,2.0,2.0,7,35
透天厝,57.87,57.87,6.0,1.0,1.0,1.0,0.0,仁武區,2380.0,4.0,2.0,3.0,All,4
電梯大樓,41.03,27.27,26.0,0.0,0.0,1.0,1.0,苓雅區,638.0,3.0,2.0,2.0,7,35
公寓,35.75,35.75,44.0,0.0,0.0,1.0,0.0,苓雅區,658.0,4.0,2.0,2.0,5,5
透天厝,16.85,16.85,52.0,0.0,0.0,1.0,0.0,苓雅區,868.0,5.0,2.0,3.0,All,2
電梯大樓,41.5,30.47,36.0,0.0,0.0,1.0,0.0,苓雅區,888.0,3.0,2.0,2.0,3,12
公寓,37.9,33.96,40.0,0.0,0.0,1.0,0.0,苓雅區,798.0,4.0,2.0,2.0,2,5
電梯大樓,35.79,14.31,1.0,0.0,1.0,0.0,0.0,苓雅區,1158.0,2.0,2.0,1.0,2,15
電梯大樓,47.0,17.45,3.0,0.0,1.0,1.0,0.0,苓雅區,1620.0,3.0,2.0,1.0,14,14
電梯大樓,43.52,18.61,0.5,0.0,1.0,0.0,0.0,鳳山區,1598.0,3.0,2.0,2.0,11,14
電梯大樓,53.27,27.38,22.0,0.0,0.0,0.0,0.0,鳳山區,1468.0,4.0,2.0,2.0,3,15
電梯大樓,40.62,24.95,28.0,0.0,1.0,1.0,0.0,鳳山區,1080.0,3.0,2.0,2.0,6,20
電梯大樓,41.09,26.51,24.0,0.0,0.0,0.0,1.0,左營區,1398.0,3.0,2.0,2.0,7,28
電梯大樓,49.49,28.35,27.0,0.0,1.0,1.0,0.0,三民區,1280.0,3.0,2.0,2.0,3,24
電梯大樓,65.24,33.09,6.0,0.0,1.0,1.0,0.0,前鎮區,2380.0,3.0,2.0,2.0,25,28
電梯大樓,58.58,27.44,13.0,0.0,1.0,0.0,0.0,苓雅區,1998.0,4.0,2.0,2.0,5,15
透天厝,20.23,20.23,53.0,0.0,0.0,1.0,0.0,鳳山區,798.0,4.0,2.0,3.0,All,2
電梯大樓,32.41,14.69,1.0,0.0,1.0,1.0,0.0,鳳山區,943.0,2.0,2.0,2.0,12,12
電梯大樓,34.29,15.11,1.0,1.0,1.0,1.0,0.0,鳳山區,1018.0,2.0,1.0,2.0,12,12
透天厝,48.21,47.57,19.0,0.0,0.0,0.0,0.0,鳳山區,1680.0,4.0,2.0,4.0,All,4
電梯大樓,35.55,22.4,18.0,0.0,0.0,1.0,1.0,鼓山區,1580.0,3.0,2.0,2.0,10,15
電梯大樓,60.24,30.34,4.0,1.0,1.0,1.0,0.0,楠梓區,1980.0,4.0,2.0,2.0,23,23
電梯大樓,65.38,34.34,29.0,0.0,1.0,1.0,0.0,三民區,1558.0,4.0,2.0,2.0,5,13
電梯大樓,56.37,30.94,25.0,0.0,1.0,1.0,1.0,三民區,1780.0,4.0,2.0,3.0,14,14
別墅,65.43,62.01,0.1666666666666666,0.0,0.0,1.0,0.0,燕巢區,3280.0,5.0,2.0,5.0,All,4
電梯大樓,54.76,19.06,20.0,0.0,1.0,1.0,0.0,新興區,1816.0,3.0,2.0,2.0,15,34
電梯大樓,61.21,32.82,25.0,0.0,1.0,1.0,0.0,前鎮區,1698.0,3.0,2.0,3.0,7,13
電梯大樓,30.26,16.64,6.0,0.0,0.0,1.0,0.0,前鎮區,1180.0,2.0,1.0,1.0,12,15
電梯大樓,26.47,15.5,3.0,0.0,1.0,1.0,0.0,左營區,1100.0,2.0,1.0,1.0,25,34
電梯大樓,27.4,12.26,6.0,0.0,1.0,1.0,0.0,左營區,1088.0,2.0,1.0,1.0,6,15
電梯大樓,53.27,27.26,9.0,0.0,1.0,1.0,0.0,鼓山區,2368.0,3.0,2.0,2.0,7,15
透天厝,107.71,98.44,10.0,1.0,1.0,1.0,0.0,楠梓區,3980.0,5.0,2.0,6.0,All,5
電梯大樓,45.77,22.81,7.0,0.0,1.0,0.0,0.0,三民區,1568.0,3.0,2.0,2.0,2,15
電梯大樓,53.09,43.04,30.0,0.0,0.0,0.0,1.0,三民區,1598.0,2.0,2.0,2.0,All,13
電梯大樓,43.69,22.99,7.0,0.0,1.0,0.0,0.0,小港區,1168.0,3.0,2.0,2.0,6,13
電梯大樓,33.95,21.26,28.0,0.0,1.0,0.0,1.0,大寮區,620.0,3.0,2.0,2.0,6,12
電梯大樓,34.37,21.21,28.0,0.0,0.0,1.0,1.0,岡山區,668.0,3.0,2.0,2.0,12,12
電梯大樓,55.69,39.55,28.0,0.0,1.0,1.0,1.0,岡山區,1188.0,4.0,2.0,3.0,9,12
電梯大樓,62.42,35.07,18.0,0.0,1.0,1.0,0.0,岡山區,1388.0,4.0,2.0,2.0,9,12
電梯大樓,91.42,49.67,16.0,1.0,1.0,1.0,0.0,前鎮區,2893.0,4.0,2.0,2.0,26,27
電梯大樓,30.54,17.19,7.0,0.0,0.0,1.0,0.0,楠梓區,870.0,2.0,1.0,2.0,6,15
電梯大樓,55.09,28.25,4.0,0.0,1.0,0.0,0.0,楠梓區,1688.0,3.0,2.0,2.0,3,13
電梯大樓,46.06,22.75,11.0,1.0,1.0,1.0,0.0,楠梓區,1298.0,3.0,2.0,2.0,15,15
電梯大樓,36.07,20.7,29.0,0.0,1.0,1.0,0.0,楠梓區,888.0,3.0,2.0,2.0,10,15
電梯大樓,31.12,16.25,8.0,0.0,1.0,0.0,0.0,楠梓區,1118.0,2.0,2.0,1.0,13,14
電梯大樓,43.69,21.17,11.0,0.0,1.0,1.0,0.0,楠梓區,1380.0,2.0,2.0,2.0,11,15
電梯大樓,33.41,19.04,15.0,1.0,0.0,1.0,0.0,楠梓區,989.0,3.0,2.0,2.0,14,15
電梯大樓,32.1,16.88,32.0,0.0,1.0,0.0,0.0,三民區,698.0,2.0,1.0,1.0,10,19
電梯大樓,38.75,18.69,0.5,0.0,1.0,0.0,0.0,楠梓區,1298.0,2.0,2.0,2.0,9,14
電梯大樓,41.02,25.98,30.0,0.0,1.0,0.0,1.0,三民區,988.0,2.0,1.0,2.0,4,8
電梯大樓,44.72,32.41,34.0,0.0,1.0,0.0,1.0,楠梓區,988.0,4.0,2.0,2.0,3,13
電梯大樓,65.86,44.56,29.0,0.0,1.0,0.0,0.0,三民區,1860.0,4.0,2.0,2.0,8,16
電梯大樓,45.74,32.4,34.0,0.0,0.0,0.0,1.0,楠梓區,780.0,4.0,2.0,2.0,7,14
電梯大樓,31.88,14.82,4.0,0.0,0.0,0.0,0.0,三民區,1288.0,2.0,2.0,1.0,13,15
電梯大樓,33.93,20.82,18.0,0.0,0.0,0.0,0.0,楠梓區,888.0,3.0,2.0,2.0,4,15
電梯大樓,34.65,14.23,8.0,0.0,1.0,1.0,0.0,三民區,980.0,2.0,2.0,1.0,11,15
電梯大樓,38.73,18.68,0.4166666666666667,0.0,1.0,0.0,0.0,楠梓區,1298.0,3.0,2.0,2.0,9,14
電梯大樓,49.32,30.4,26.0,0.0,1.0,0.0,0.0,三民區,1380.0,4.0,2.0,2.0,7,14
電梯大樓,48.06,22.91,7.0,0.0,1.0,1.0,0.0,三民區,1488.0,3.0,2.0,2.0,11,15
電梯大樓,33.93,20.82,18.0,0.0,0.0,0.0,0.0,楠梓區,888.0,3.0,2.0,2.0,4,15
電梯大樓,21.11,12.44,7.0,0.0,0.0,1.0,0.0,楠梓區,620.0,1.0,2.0,1.0,10,15
電梯大樓,44.0,21.5,17.0,0.0,1.0,1.0,0.0,三民區,1280.0,3.0,2.0,2.0,14,15
電梯大樓,43.2,22.65,7.0,0.0,1.0,0.0,0.0,三民區,1880.0,3.0,2.0,2.0,6,15
電梯大樓,49.03,22.65,7.0,0.0,1.0,1.0,0.0,三民區,1880.0,3.0,2.0,2.0,6,15
電梯大樓,38.0,28.6,36.0,0.0,0.0,0.0,1.0,新興區,898.0,3.0,2.0,2.0,4,12
電梯大樓,34.94,21.38,28.0,0.0,0.0,0.0,0.0,大社區,598.0,3.0,2.0,2.0,3,10
電梯大樓,28.76,13.54,8.0,1.0,1.0,0.0,0.0,新興區,1068.0,2.0,1.0,1.0,12,15
電梯大樓,143.62,61.47,9.0,0.0,1.0,1.0,0.0,前金區,4390.0,4.0,2.0,3.0,15,19
電梯大樓,39.99,28.83,31.0,0.0,0.0,1.0,1.0,前金區,888.0,4.0,2.0,2.0,9,12
電梯大樓,41.05,27.86,28.0,0.0,1.0,1.0,1.0,大社區,988.0,3.0,2.0,3.0,All,11
電梯大樓,62.94,37.07,28.0,0.0,1.0,1.0,0.0,新興區,1536.0,4.0,2.0,2.0,12,14
電梯大樓,150.99,67.83,24.0,0.0,1.0,1.0,0.0,鳥松區,2980.0,4.0,2.0,4.0,19,27
電梯大樓,43.69,22.99,7.0,0.0,1.0,1.0,0.0,小港區,1168.0,3.0,2.0,2.0,6,13
電梯大樓,35.78,17.39,20.0,0.0,1.0,0.0,0.0,橋頭區,1238.0,2.0,1.0,2.0,9,15
電梯大樓,36.49,17.52,30.0,0.0,1.0,1.0,1.0,大寮區,598.0,3.0,2.0,2.0,9,9
透天厝,58.73,54.92,1.0,0.0,1.0,1.0,0.0,岡山區,2280.0,3.0,2.0,4.0,All,5
電梯大樓,44.15,20.58,1.0,0.0,1.0,0.0,0.0,橋頭區,1388.0,3.0,2.0,2.0,13,22
電梯大樓,53.4,23.7,5.0,0.0,1.0,1.0,0.0,小港區,1298.0,3.0,2.0,2.0,3,14
電梯大樓,32.79,16.75,1.0,0.0,1.0,0.0,0.0,大寮區,798.0,3.0,2.0,2.0,5,5
透天厝,57.44,53.61,2.0,0.0,1.0,1.0,0.0,岡山區,2180.0,5.0,2.0,3.0,All,3
電梯大樓,35.67,15.63,3.0,0.0,1.0,0.0,0.0,橋頭區,998.0,2.0,2.0,1.0,19,22
電梯大樓,26.86,15.87,4.0,1.0,0.0,1.0,0.0,小港區,798.0,2.0,2.0,1.0,12,14
電梯大樓,62.42,35.07,17.0,0.0,1.0,0.0,0.0,岡山區,1388.0,4.0,2.0,2.0,9,12
電梯大樓,45.27,22.57,1.0,0.0,1.0,0.0,0.0,仁武區,1398.0,3.0,2.0,2.0,12,15
電梯大樓,32.17,13.9,20.0,0.0,1.0,0.0,0.0,仁武區,1118.0,2.0,1.0,2.0,11,15
電梯大樓,54.88,26.85,6.0,0.0,1.0,1.0,0.0,仁武區,1780.0,3.0,2.0,2.0,11,14
透天厝,160.68,109.69,3.0,0.0,1.0,1.0,1.0,仁武區,10605.0,5.0,2.0,4.0,All,4
電梯大樓,56.55,38.19,33.0,0.0,0.0,0.0,0.0,苓雅區,1180.0,4.0,2.0,2.0,4,19
電梯大樓,51.29,44.28,47.0,0.0,0.0,1.0,0.0,前鎮區,1150.0,3.0,2.0,3.0,6,6
電梯大樓,56.55,38.19,33.0,0.0,0.0,0.0,0.0,苓雅區,1180.0,4.0,2.0,2.0,4,19
電梯大樓,51.29,44.28,47.0,0.0,0.0,1.0,0.0,前鎮區,1150.0,3.0,2.0,3.0,6,6
電梯大樓,41.77,13.69,5.0,0.0,1.0,1.0,0.0,苓雅區,1198.0,2.0,1.0,1.0,17,29
